event_id,data_status,season,team,player_name,position_group,minute,x_120,y_80,zone_id,field_side,field_depth,foul_type,current_yellow_before_event,transition_danger,referee_strictness_proxy,model_probability_yellow,is_yellow_card,model_probability_red,is_red_card
SYN_FOUL_009190,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,72,26.47,46.69,Z021,central,own_half,normal_contact,0,low,0.482,0.0381,0,0.003,0
SYN_FOUL_009191,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,30,50.13,14.39,Z042,left_wing,middle_third,late_tackle,0,high,0.674,0.2745,0,0.003,0
SYN_FOUL_009192,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,61,76.79,49.58,Z061,central,middle_third,stopping_counter,0,medium,0.205,0.0677,0,0.003,0
SYN_FOUL_009193,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,71,79.29,60.41,Z063,right_wing,middle_third,tactical_foul,1,low,0.826,0.164,1,0.053,0
SYN_FOUL_009194,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,8,49.41,70.66,Z040,right_wing,middle_third,late_tackle,0,medium,0.155,0.069,0,0.003,0
SYN_FOUL_009195,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,12,41.52,43.9,Z037,central,middle_third,late_tackle,0,medium,0.525,0.1182,0,0.003,0
SYN_FOUL_009196,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,1,4.63,16.03,Z002,left_wing,own_half,normal_contact,1,low,0.194,0.0311,0,0.003,0
SYN_FOUL_009197,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,73,66.85,53.79,Z054,right_half_space,middle_third,normal_contact,0,low,0.625,0.0474,0,0.003,0
SYN_FOUL_009198,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,49,51.24,8.32,Z041,left_wing,middle_third,normal_contact,0,low,0.365,0.0368,0,0.003,0
SYN_FOUL_009199,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,43,64.92,39.93,Z052,central,middle_third,normal_contact,0,medium,0.641,0.0616,0,0.003,0
SYN_FOUL_009200,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,29,17.7,54.15,Z014,right_half_space,own_half,normal_contact,0,medium,0.475,0.0479,0,0.003,0
SYN_FOUL_009201,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,92,10.7,6.6,Z009,left_wing,own_half,shirt_pull,0,low,0.466,0.0544,0,0.003,0
SYN_FOUL_009202,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Joe Gomez,DF,11,44.44,67.01,Z039,right_wing,middle_third,normal_contact,0,low,0.675,0.0648,0,0.003,0
SYN_FOUL_009203,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,46,13.03,19.91,Z010,left_wing,own_half,normal_contact,0,medium,0.509,0.0459,0,0.003,0
SYN_FOUL_009204,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,25,2.01,29.66,Z003,left_half_space,own_half,shirt_pull,0,medium,0.44,0.0357,0,0.003,0
SYN_FOUL_009205,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,37,2.65,55.3,Z006,right_half_space,own_half,tactical_foul,0,medium,0.785,0.1687,0,0.003,0
SYN_FOUL_009206,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,67,109.6,70.79,Z088,right_wing,wide_final_third,handball,0,medium,0.458,0.0424,0,0.003,0
SYN_FOUL_009207,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,81,54.8,4.9,Z041,left_wing,middle_third,shirt_pull,0,medium,0.739,0.0897,0,0.003,0
SYN_FOUL_009208,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,34,66.82,3.82,Z049,left_wing,middle_third,handball,0,low,0.749,0.0573,1,0.003,0
SYN_FOUL_009209,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,93,109.51,19.99,Z082,left_wing,wide_final_third,normal_contact,0,low,0.055,0.029,0,0.003,0
SYN_FOUL_009210,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,57,84.92,45.45,Z069,central,final_third_outside_box,reckless_tackle,1,medium,0.66,0.3112,0,0.021,0
SYN_FOUL_009211,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,85,50.58,40.24,Z045,central,middle_third,tactical_foul,0,medium,0.338,0.1035,0,0.003,0
SYN_FOUL_009212,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,26,10.68,40.13,Z013,central,own_half,dissent,0,medium,0.503,0.0835,0,0.003,0
SYN_FOUL_009213,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,29,68.91,6.61,Z049,left_wing,middle_third,late_tackle,0,low,0.36,0.0852,0,0.003,0
SYN_FOUL_009214,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,35,78.74,30.42,Z060,central,middle_third,shirt_pull,0,low,0.366,0.0368,0,0.003,0
SYN_FOUL_009215,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,63,14.35,49.96,Z013,central,own_half,tactical_foul,0,medium,0.554,0.0985,0,0.003,0
SYN_FOUL_009216,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,88,103.32,63.78,Z087,right_wing,wide_final_third,handball,0,low,0.5,0.0497,0,0.003,0
SYN_FOUL_009217,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,44,93.66,23.51,Z075,left_half_space,final_third_outside_box,tactical_foul,0,medium,0.538,0.1102,0,0.003,0
SYN_FOUL_009218,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,87,107.57,34.94,Z084,central,penalty_area,stopping_counter,0,low,0.462,0.1346,0,0.003,0
SYN_FOUL_009219,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,76,18.37,53.6,Z014,right_half_space,own_half,tactical_foul,0,low,0.336,0.1129,0,0.003,0
SYN_FOUL_009220,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,24,100.69,20.22,Z083,left_half_space,penalty_area,reckless_tackle,0,low,0.462,0.2477,0,0.021,0
SYN_FOUL_009221,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,37,42.03,6.58,Z033,left_wing,middle_third,late_tackle,0,low,0.661,0.1427,0,0.003,0
SYN_FOUL_009222,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,64,36.79,38.16,Z028,central,own_half,late_tackle,0,medium,0.433,0.0948,1,0.003,0
SYN_FOUL_009223,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,13,72.42,34.34,Z060,central,middle_third,shirt_pull,0,medium,0.495,0.0389,0,0.003,0
SYN_FOUL_009224,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,34,83.7,60.94,Z071,right_wing,final_third_outside_box,shirt_pull,0,medium,0.478,0.0437,0,0.003,0
SYN_FOUL_009225,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,30,54.28,58.04,Z046,right_half_space,middle_third,late_tackle,0,medium,0.439,0.0833,1,0.003,0
SYN_FOUL_009226,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,68,88.52,49.45,Z069,central,final_third_outside_box,late_tackle,0,medium,0.427,0.0939,0,0.003,0
SYN_FOUL_009227,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,30,33.07,43.55,Z029,central,own_half,late_tackle,0,low,0.553,0.0983,0,0.003,0
SYN_FOUL_009228,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,85,59.71,10.08,Z042,left_wing,middle_third,reckless_tackle,0,low,0.469,0.2995,1,0.021,0
SYN_FOUL_009229,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,92,114.93,73.17,Z096,right_wing,wide_final_third,dissent,0,low,0.426,0.1172,0,0.003,0
SYN_FOUL_009230,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Jarell Quansah,DF,68,32.28,8.89,Z025,left_wing,own_half,normal_contact,0,medium,0.4,0.0427,0,0.003,0
SYN_FOUL_009231,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,11,76.92,10.83,Z058,left_wing,middle_third,normal_contact,0,high,0.569,0.1053,0,0.003,0
SYN_FOUL_009232,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,68,54.99,69.73,Z047,right_wing,middle_third,dissent,1,medium,0.436,0.0757,0,0.003,0
SYN_FOUL_009233,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,32,15.46,23.48,Z011,left_half_space,own_half,normal_contact,0,medium,0.224,0.0326,0,0.003,0
SYN_FOUL_009234,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,70,31.08,63.84,Z031,right_wing,own_half,stopping_counter,0,medium,0.454,0.1068,1,0.003,0
SYN_FOUL_009235,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,44,51.26,73.64,Z048,right_wing,middle_third,normal_contact,0,high,0.674,0.1221,0,0.003,0
SYN_FOUL_009236,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Harvey Elliott,MF,17,53.91,29.26,Z043,left_half_space,middle_third,dissent,0,medium,0.527,0.0991,0,0.003,0
SYN_FOUL_009237,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Conor Bradley,DF,65,38.13,20.48,Z027,left_half_space,own_half,normal_contact,0,low,0.368,0.0407,0,0.003,0
SYN_FOUL_009238,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,81,107.22,39.28,Z084,central,penalty_area,stopping_counter,0,low,0.685,0.1475,0,0.003,0
SYN_FOUL_009239,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,52,85.26,3.66,Z065,left_wing,final_third_outside_box,dissent,0,low,0.519,0.098,0,0.003,0
SYN_FOUL_009240,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,83,90.42,14.57,Z074,left_wing,final_third_outside_box,late_tackle,0,high,0.615,0.2858,0,0.003,0
SYN_FOUL_009241,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,20,92.2,57.87,Z078,right_half_space,final_third_outside_box,normal_contact,0,high,0.518,0.0853,0,0.003,0
SYN_FOUL_009242,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,11,62.58,76.97,Z056,right_wing,middle_third,tactical_foul,0,medium,0.714,0.141,0,0.003,0
SYN_FOUL_009243,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Conor Bradley,DF,63,116.41,71.29,Z096,right_wing,wide_final_third,shirt_pull,0,high,0.292,0.0771,1,0.003,0
SYN_FOUL_009244,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Diogo Jota,FW,7,92.45,61.14,Z079,right_wing,final_third_outside_box,late_tackle,0,medium,0.544,0.0972,0,0.003,0
SYN_FOUL_009245,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,53,68.88,48.28,Z053,central,middle_third,normal_contact,0,medium,0.636,0.0482,0,0.003,0
SYN_FOUL_009246,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Kostas Tsimikas,DF,38,100.49,47.38,Z085,central,penalty_area,dissent,0,low,0.49,0.1028,1,0.003,0
SYN_FOUL_009247,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,25,8.59,44.35,Z005,central,own_half,tactical_foul,0,low,0.421,0.0812,0,0.003,0
SYN_FOUL_009248,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,71,119.42,11.25,Z090,left_wing,wide_final_third,tactical_foul,0,low,0.588,0.129,0,0.003,0
SYN_FOUL_009249,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,2,108.84,73.56,Z088,right_wing,wide_final_third,tactical_foul,0,low,0.429,0.103,0,0.003,0
SYN_FOUL_009250,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,80,66.45,19.6,Z050,left_wing,middle_third,late_tackle,0,medium,0.56,0.154,1,0.003,0
SYN_FOUL_009251,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,84,17.78,57.27,Z014,right_half_space,own_half,shirt_pull,0,high,0.378,0.1095,0,0.003,0
SYN_FOUL_009252,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,80,115.11,33.43,Z092,central,six_yard_box,late_tackle,0,medium,0.57,0.1561,0,0.003,0
SYN_FOUL_009253,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Federico Chiesa,FW,88,40.34,75.08,Z040,right_wing,middle_third,tactical_foul,0,low,0.467,0.1088,0,0.003,0
SYN_FOUL_009254,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,41,104.64,7.99,Z081,left_wing,wide_final_third,normal_contact,0,medium,0.341,0.0306,0,0.003,0
SYN_FOUL_009255,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,53,115.28,23.45,Z091,left_half_space,penalty_area,normal_contact,0,low,0.571,0.0553,0,0.003,0
SYN_FOUL_009256,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,20,77.24,57.7,Z062,right_half_space,middle_third,shirt_pull,0,high,0.384,0.0882,0,0.003,0
SYN_FOUL_009257,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,68,21.79,22.24,Z019,left_half_space,own_half,reckless_tackle,0,medium,0.306,0.2042,0,0.021,0
SYN_FOUL_009258,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,79,78.39,23.45,Z059,left_half_space,middle_third,late_tackle,1,medium,0.754,0.1619,0,0.003,0
SYN_FOUL_009259,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,34,45.88,35.12,Z036,central,middle_third,late_tackle,0,high,0.699,0.2627,0,0.003,0
SYN_FOUL_009260,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,24,75.29,2.25,Z057,left_wing,middle_third,normal_contact,1,medium,0.609,0.0463,0,0.003,0
SYN_FOUL_009261,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,94,20.56,76.54,Z024,right_wing,own_half,late_tackle,0,low,0.573,0.1263,0,0.003,0
SYN_FOUL_009262,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Diogo Jota,FW,68,45.74,60.89,Z039,right_wing,middle_third,tactical_foul,0,medium,0.239,0.0619,0,0.003,0
SYN_FOUL_009263,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,47,44.0,46.56,Z037,central,middle_third,stopping_counter,0,low,0.769,0.1519,0,0.003,0
SYN_FOUL_009264,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Diogo Jota,FW,12,97.08,67.1,Z079,right_wing,final_third_outside_box,late_tackle,0,medium,0.411,0.08,0,0.003,0
SYN_FOUL_009265,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,19,17.51,32.82,Z012,central,own_half,tactical_foul,0,low,0.75,0.1612,0,0.003,0
SYN_FOUL_009266,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,71,29.95,14.53,Z018,left_wing,own_half,normal_contact,0,high,0.071,0.0436,0,0.003,0
SYN_FOUL_009267,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Kostas Tsimikas,DF,88,7.72,43.92,Z005,central,own_half,normal_contact,0,low,0.429,0.0566,0,0.003,0
SYN_FOUL_009268,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,29,92.32,35.1,Z076,central,final_third_outside_box,late_tackle,0,high,0.415,0.2,0,0.003,0
SYN_FOUL_009269,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,91,47.33,31.23,Z036,central,middle_third,dissent,0,high,0.454,0.2363,0,0.003,0
SYN_FOUL_009270,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Joe Gomez,DF,17,73.76,61.04,Z063,right_wing,middle_third,tactical_foul,0,low,0.568,0.1256,0,0.003,0
SYN_FOUL_009271,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,37,95.81,70.72,Z080,right_wing,final_third_outside_box,normal_contact,0,low,0.424,0.0443,0,0.003,0
SYN_FOUL_009272,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,46,84.56,7.33,Z065,left_wing,final_third_outside_box,reckless_tackle,0,low,0.212,0.1596,0,0.021,0
SYN_FOUL_009273,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,75,19.58,1.22,Z009,left_wing,own_half,normal_contact,0,low,0.868,0.0787,0,0.003,0
SYN_FOUL_009274,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,29,26.76,31.9,Z020,central,own_half,tactical_foul,0,medium,0.522,0.1077,0,0.003,0
SYN_FOUL_009275,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,65,51.41,48.55,Z045,central,middle_third,normal_contact,0,medium,0.674,0.0647,0,0.003,0
SYN_FOUL_009276,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Conor Bradley,DF,49,59.74,38.95,Z044,central,middle_third,tactical_foul,0,medium,0.604,0.132,0,0.003,0
SYN_FOUL_009277,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,65,69.72,5.12,Z049,left_wing,middle_third,tactical_foul,0,low,0.281,0.066,0,0.003,0
SYN_FOUL_009278,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,32,111.75,50.91,Z094,right_half_space,penalty_area,shirt_pull,0,high,0.198,0.061,0,0.003,0
SYN_FOUL_009279,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,32,52.78,65.05,Z047,right_wing,middle_third,normal_contact,0,medium,0.468,0.0474,0,0.003,0
SYN_FOUL_009280,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,59,89.64,66.23,Z071,right_wing,final_third_outside_box,normal_contact,0,medium,0.667,0.0583,0,0.003,0
SYN_FOUL_009281,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,75,36.67,66.24,Z031,right_wing,own_half,shirt_pull,0,high,0.612,0.112,0,0.003,0
SYN_FOUL_009282,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,81,69.9,32.69,Z052,central,middle_third,handball,0,high,0.584,0.1461,0,0.003,0
SYN_FOUL_009283,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,40,16.91,21.28,Z011,left_half_space,own_half,shirt_pull,0,high,0.536,0.1004,0,0.003,0
SYN_FOUL_009284,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,85,89.26,22.74,Z067,left_half_space,final_third_outside_box,dissent,0,medium,0.472,0.1252,1,0.003,0
SYN_FOUL_009285,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,45,33.07,18.29,Z026,left_wing,own_half,late_tackle,0,low,0.397,0.0984,0,0.003,0
SYN_FOUL_009286,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Conor Bradley,DF,5,22.88,28.48,Z019,left_half_space,own_half,late_tackle,0,low,0.542,0.1211,1,0.003,0
SYN_FOUL_009287,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,14,67.86,9.15,Z049,left_wing,middle_third,late_tackle,0,low,0.516,0.1167,0,0.003,0
SYN_FOUL_009288,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,87,28.24,26.02,Z019,left_half_space,own_half,late_tackle,0,medium,0.685,0.1476,0,0.003,0
SYN_FOUL_009289,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,20,29.8,45.05,Z021,central,own_half,normal_contact,0,low,0.727,0.0638,0,0.003,0
SYN_FOUL_009290,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,86,55.82,43.01,Z045,central,middle_third,late_tackle,0,high,0.471,0.2147,1,0.003,0
SYN_FOUL_009291,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,72,50.58,3.99,Z041,left_wing,middle_third,handball,0,low,0.436,0.041,0,0.003,0
SYN_FOUL_009292,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,67,87.27,7.44,Z065,left_wing,final_third_outside_box,reckless_tackle,0,medium,0.013,0.1384,0,0.021,0
SYN_FOUL_009293,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,15,26.61,54.72,Z022,right_half_space,own_half,dissent,0,low,0.642,0.1275,0,0.003,0
SYN_FOUL_009294,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,22,94.74,41.57,Z077,central,final_third_outside_box,late_tackle,0,low,0.714,0.1534,0,0.003,0
SYN_FOUL_009295,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,58,44.2,10.42,Z034,left_wing,middle_third,tactical_foul,0,medium,0.541,0.0967,0,0.003,0
SYN_FOUL_009296,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,9,54.65,3.19,Z041,left_wing,middle_third,handball,0,medium,0.639,0.0558,0,0.003,0
SYN_FOUL_009297,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,4,36.12,18.51,Z026,left_wing,own_half,normal_contact,0,low,0.694,0.0666,0,0.003,0
SYN_FOUL_009298,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,40,35.37,27.44,Z027,left_half_space,own_half,normal_contact,0,high,0.522,0.1077,0,0.003,0
SYN_FOUL_009299,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,38,41.99,26.38,Z035,left_half_space,middle_third,handball,0,high,0.202,0.0614,0,0.003,0
SYN_FOUL_009300,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,28,50.1,61.32,Z047,right_wing,middle_third,shirt_pull,0,low,0.528,0.0519,1,0.003,0
SYN_FOUL_009301,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,82,28.64,78.43,Z024,right_wing,own_half,shirt_pull,0,low,0.184,0.0306,0,0.003,0
SYN_FOUL_009302,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,10,119.92,40.74,Z093,central,six_yard_box,reckless_tackle,1,medium,0.532,0.2407,0,0.021,0
